Date_Time,Cell96,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 12:24:22,0.9,0.9,Cell96
2022-10-10 12:24:23,0.9,0.9,Cell96
2022-10-10 12:24:24,0.9,0.9,Cell96
2022-10-10 12:24:25,0.9,0.9,Cell96
2022-10-10 12:24:26,0.898,0.898,Cell96
2022-10-10 12:24:27,0.897,0.897,Cell96
2022-10-10 12:24:28,0.897,0.897,Cell96
2022-10-10 12:24:29,0.897,0.897,Cell96
2022-10-10 12:24:30,0.895,0.895,Cell96
2022-10-10 12:24:31,0.897,0.897,Cell96
2022-10-10 12:24:32,0.897,0.897,Cell96
2022-10-10 12:24:33,0.892,0.892,Cell96
2022-10-10 12:24:34,0.893,0.893,Cell96
2022-10-10 12:24:35,0.893,0.893,Cell96
2022-10-10 12:24:36,0.892,0.892,Cell96
2022-10-10 12:24:37,0.888,0.888,Cell96
2022-10-10 12:24:38,0.889,0.889,Cell96
2022-10-10 12:24:39,0.889,0.889,Cell96
2022-10-10 12:24:40,0.886,0.886,Cell96
2022-10-10 12:24:41,0.888,0.888,Cell96
2022-10-10 12:24:42,0.888,0.888,Cell96
2022-10-10 12:24:43,0.888,0.888,Cell96
2022-10-10 12:24:44,0.916,0.916,Cell96
2022-10-10 12:24:45,0.922,0.922,Cell96
2022-10-10 12:24:46,0.925,0.925,Cell96
2022-10-10 12:24:48,0.925,0.925,Cell96
2022-10-10 12:24:49,0.93,0.93,Cell96
2022-10-10 12:24:50,0.931,0.931,Cell96
2022-10-10 12:24:51,0.93,0.93,Cell96
2022-10-10 12:24:52,0.932,0.932,Cell96
2022-10-10 12:24:53,0.933,0.933,Cell96
2022-10-10 12:24:54,0.931,0.931,Cell96
2022-10-10 12:24:55,0.932,0.932,Cell96
2022-10-10 12:24:56,0.93,0.93,Cell96
2022-10-10 12:24:57,0.932,0.932,Cell96
2022-10-10 12:24:59,0.934,0.934,Cell96
2022-10-10 12:25:00,0.931,0.931,Cell96
2022-10-10 12:25:01,0.932,0.932,Cell96
2022-10-10 12:25:02,0.933,0.933,Cell96
2022-10-10 12:25:03,0.931,0.931,Cell96
2022-10-10 12:25:04,0.933,0.933,Cell96
2022-10-10 12:25:04,0.932,0.932,Cell96
2022-10-10 12:25:05,0.932,0.932,Cell96
2022-10-10 12:25:07,0.931,0.931,Cell96
2022-10-10 12:25:08,0.926,0.926,Cell96
2022-10-10 12:25:09,0.921,0.921,Cell96
2022-10-10 12:25:10,0.916,0.916,Cell96
2022-10-10 12:25:11,0.912,0.912,Cell96
2022-10-10 12:25:12,0.91,0.91,Cell96
2022-10-10 12:25:13,0.91,0.91,Cell96
2022-10-10 12:25:14,0.917,0.917,Cell96
2022-10-10 12:25:15,0.917,0.917,Cell96
2022-10-10 12:25:16,0.918,0.918,Cell96
2022-10-10 12:25:17,0.918,0.918,Cell96
2022-10-10 12:25:18,0.922,0.922,Cell96
2022-10-10 12:25:19,0.921,0.921,Cell96
2022-10-10 12:25:20,0.92,0.92,Cell96
2022-10-10 12:25:22,0.92,0.92,Cell96
2022-10-10 12:25:23,0.919,0.919,Cell96
2022-10-10 12:25:24,0.922,0.922,Cell96
2022-10-10 12:25:25,0.92,0.92,Cell96
2022-10-10 12:25:26,0.92,0.92,Cell96
2022-10-10 12:25:26,0.916,0.916,Cell96
2022-10-10 12:25:27,0.914,0.914,Cell96
2022-10-10 12:25:29,0.914,0.914,Cell96
2022-10-10 12:25:30,0.914,0.914,Cell96
2022-10-10 12:25:31,0.914,0.914,Cell96
2022-10-10 12:25:32,0.914,0.914,Cell96
2022-10-10 12:25:33,0.905,0.905,Cell96
2022-10-10 12:25:34,0.904,0.904,Cell96
2022-10-10 12:25:36,0.9,0.9,Cell96
2022-10-10 12:25:37,0.9,0.9,Cell96
2022-10-10 12:25:38,0.899,0.899,Cell96
2022-10-10 12:25:39,0.899,0.899,Cell96
2022-10-10 12:25:40,0.899,0.899,Cell96
2022-10-10 12:25:41,0.894,0.894,Cell96
2022-10-10 12:25:42,0.894,0.894,Cell96
2022-10-10 12:25:43,0.892,0.892,Cell96
2022-10-10 12:25:43,0.892,0.892,Cell96
2022-10-10 12:25:45,0.889,0.889,Cell96
2022-10-10 12:25:46,0.886,0.886,Cell96
2022-10-10 12:25:47,0.886,0.886,Cell96
2022-10-10 12:25:48,0.886,0.886,Cell96
2022-10-10 12:25:48,0.881,0.881,Cell96
2022-10-10 12:25:49,0.879,0.879,Cell96
2022-10-10 12:25:50,0.878,0.878,Cell96
2022-10-10 12:25:52,0.878,0.878,Cell96
2022-10-10 12:25:53,0.875,0.875,Cell96
2022-10-10 12:25:54,0.873,0.873,Cell96
2022-10-10 12:25:55,0.87,0.87,Cell96
2022-10-10 12:25:56,0.87,0.87,Cell96
2022-10-10 12:25:57,0.868,0.868,Cell96
2022-10-10 12:25:59,0.868,0.868,Cell96
2022-10-10 12:26:00,0.864,0.864,Cell96
2022-10-10 12:26:01,0.863,0.863,Cell96
2022-10-10 12:26:02,0.863,0.863,Cell96
2022-10-10 12:26:03,0.856,0.856,Cell96
2022-10-10 12:26:05,0.857,0.857,Cell96
2022-10-10 12:26:06,0.854,0.854,Cell96
2022-10-10 12:26:06,0.854,0.854,Cell96
2022-10-10 12:26:08,0.853,0.853,Cell96
2022-10-10 12:26:09,0.85,0.85,Cell96
2022-10-10 12:26:10,0.85,0.85,Cell96
2022-10-10 12:26:11,0.845,0.845,Cell96
2022-10-10 12:26:12,0.845,0.845,Cell96
2022-10-10 12:26:13,0.841,0.841,Cell96
2022-10-10 12:26:15,0.841,0.841,Cell96
2022-10-10 12:26:16,0.84,0.84,Cell96
2022-10-10 12:26:17,0.838,0.838,Cell96
2022-10-10 12:26:17,0.838,0.838,Cell96
2022-10-10 12:26:18,0.838,0.838,Cell96
2022-10-10 12:26:19,0.838,0.838,Cell96
2022-10-10 12:26:20,0.833,0.833,Cell96
2022-10-10 12:26:22,0.832,0.832,Cell96
2022-10-10 12:26:23,0.831,0.831,Cell96
2022-10-10 12:26:24,0.831,0.831,Cell96
2022-10-10 12:26:25,0.831,0.831,Cell96
2022-10-10 12:26:26,0.827,0.827,Cell96
2022-10-10 12:26:27,0.825,0.825,Cell96
2022-10-10 12:26:28,0.825,0.825,Cell96
2022-10-10 12:26:30,0.82,0.82,Cell96
2022-10-10 12:26:31,0.82,0.82,Cell96
2022-10-10 12:26:32,0.818,0.818,Cell96
2022-10-10 12:26:33,0.818,0.818,Cell96
2022-10-10 12:26:34,0.815,0.815,Cell96
2022-10-10 12:26:35,0.813,0.813,Cell96
2022-10-10 12:26:36,0.814,0.814,Cell96
2022-10-10 12:26:37,0.814,0.814,Cell96
2022-10-10 12:26:38,0.814,0.814,Cell96
2022-10-10 12:26:40,0.811,0.811,Cell96
2022-10-10 12:26:41,0.811,0.811,Cell96
2022-10-10 12:26:42,0.806,0.806,Cell96
2022-10-10 12:26:43,0.805,0.805,Cell96
2022-10-10 12:26:44,0.806,0.806,Cell96
2022-10-10 12:26:45,0.806,0.806,Cell96
2022-10-10 12:26:46,0.804,0.804,Cell96
2022-10-10 12:26:47,0.803,0.803,Cell96
2022-10-10 12:26:48,0.801,0.801,Cell96
2022-10-10 12:26:49,0.801,0.801,Cell96
2022-10-10 12:26:50,0.798,0.798,Cell96
2022-10-10 12:26:51,0.797,0.797,Cell96
2022-10-10 12:26:52,0.797,0.797,Cell96
2022-10-10 12:26:53,0.795,0.795,Cell96
2022-10-10 12:26:54,0.794,0.794,Cell96
2022-10-10 12:26:55,0.795,0.795,Cell96
2022-10-10 12:26:56,0.795,0.795,Cell96
2022-10-10 12:26:57,0.792,0.792,Cell96
2022-10-10 12:26:58,0.792,0.792,Cell96
2022-10-10 12:26:59,0.791,0.791,Cell96
2022-10-10 12:27:00,0.787,0.787,Cell96
2022-10-10 12:27:01,0.786,0.786,Cell96
2022-10-10 12:27:03,0.786,0.786,Cell96
2022-10-10 12:27:04,0.784,0.784,Cell96
2022-10-10 12:27:05,0.784,0.784,Cell96
2022-10-10 12:27:06,0.784,0.784,Cell96
2022-10-10 12:27:07,0.784,0.784,Cell96
2022-10-10 12:27:08,0.781,0.781,Cell96
2022-10-10 12:27:09,0.78,0.78,Cell96
2022-10-10 12:27:10,0.78,0.78,Cell96
2022-10-10 12:27:11,0.78,0.78,Cell96
2022-10-10 12:27:12,0.777,0.777,Cell96
2022-10-10 12:27:13,0.775,0.775,Cell96
2022-10-10 12:27:14,0.775,0.775,Cell96
2022-10-10 12:27:15,0.776,0.776,Cell96
2022-10-10 12:27:21,0.767,0.767,Cell96
2022-10-10 12:27:27,0.807,0.807,Cell96
2022-10-10 12:27:31,0.789,0.789,Cell96
2022-10-10 12:27:32,0.786,0.786,Cell96
2022-10-10 12:27:36,0.761,0.761,Cell96
2022-10-10 12:27:37,0.753,0.753,Cell96
2022-10-10 12:27:39,0.751,0.751,Cell96
2022-10-10 12:27:40,0.744,0.744,Cell96
2022-10-10 12:27:41,0.739,0.739,Cell96
2022-10-10 12:27:42,0.739,0.739,Cell96
2022-10-10 12:27:45,0.72,0.72,Cell96
2022-10-10 12:27:46,0.713,0.713,Cell96
2022-10-10 12:27:47,0.71,0.71,Cell96
2022-10-10 12:27:48,0.706,0.706,Cell96
2022-10-10 12:27:50,0.697,0.697,Cell96
2022-10-10 12:27:52,0.689,0.689,Cell96
2022-10-10 12:27:54,0.687,0.687,Cell96
2022-10-10 12:27:54,0.682,0.682,Cell96
2022-10-10 12:27:55,0.679,0.679,Cell96
2022-10-10 12:27:56,0.679,0.679,Cell96
2022-10-10 12:27:57,0.67,0.67,Cell96
2022-10-10 12:27:58,0.669,0.669,Cell96
2022-10-10 12:28:00,0.662,0.662,Cell96
2022-10-10 12:28:01,0.659,0.659,Cell96
2022-10-10 12:28:02,0.657,0.657,Cell96
2022-10-10 12:28:03,0.653,0.653,Cell96
2022-10-10 12:28:04,0.653,0.653,Cell96
2022-10-10 12:28:05,0.645,0.645,Cell96
2022-10-10 12:28:07,0.639,0.639,Cell96
2022-10-10 12:28:08,0.634,0.634,Cell96
2022-10-10 12:28:09,0.63,0.63,Cell96
2022-10-10 12:28:14,0.603,0.603,Cell96
2022-10-10 12:28:15,0.593,0.593,Cell96
2022-10-10 12:28:17,0.579,0.579,Cell96
2022-10-10 12:28:19,0.571,0.571,Cell96
2022-10-10 12:28:20,0.568,0.568,Cell96
2022-10-10 12:28:21,0.552,0.552,Cell96
2022-10-10 12:28:22,0.548,0.548,Cell96
2022-10-10 12:28:23,0.533,0.533,Cell96
2022-10-10 12:28:24,0.533,0.533,Cell96
2022-10-10 12:28:25,0.505,0.505,Cell96
2022-10-10 12:28:26,0.491,0.491,Cell96
2022-10-10 12:28:27,0.491,0.491,Cell96
2022-10-10 12:28:28,0.465,0.465,Cell96
2022-10-10 12:28:29,0.465,0.465,Cell96
2022-10-10 12:28:30,0.437,0.437,Cell96
2022-10-10 12:28:31,0.437,0.437,Cell96
2022-10-10 12:28:32,0.41,0.41,Cell96
2022-10-10 12:28:33,0.41,0.41,Cell96
2022-10-10 12:28:34,0.381,0.381,Cell96
2022-10-10 12:28:36,0.367,0.367,Cell96
2022-10-10 12:28:37,0.361,0.361,Cell96
2022-10-10 12:28:37,0.342,0.342,Cell96
2022-10-10 12:28:39,0.319,0.319,Cell96
2022-10-10 12:28:41,0.296,0.296,Cell96
2022-10-10 12:28:43,0.276,0.276,Cell96
2022-10-10 12:28:44,0.276,0.276,Cell96
2022-10-10 12:28:45,0.258,0.258,Cell96
2022-10-10 12:28:46,0.253,0.253,Cell96
2022-10-10 12:28:47,0.244,0.244,Cell96
2022-10-10 12:28:48,0.244,0.244,Cell96
2022-10-10 12:28:49,0.235,0.235,Cell96
2022-10-10 12:28:50,0.227,0.227,Cell96
2022-10-10 12:28:51,0.221,0.221,Cell96
2022-10-10 12:28:52,0.217,0.217,Cell96
2022-10-10 12:28:54,0.212,0.212,Cell96
2022-10-10 12:28:54,0.205,0.205,Cell96
2022-10-10 12:28:55,0.2,0.2,Cell96
2022-10-10 12:28:57,0.191,0.191,Cell96
2022-10-10 12:29:00,0.169,0.169,Cell96
2022-10-10 12:29:02,0.165,0.165,Cell96
2022-10-10 12:29:03,0.164,0.164,Cell96
2022-10-10 12:29:04,0.158,0.158,Cell96
2022-10-10 12:44:55,0.913,0.913,Cell96
2022-10-10 12:44:56,0.913,0.913,Cell96
2022-10-10 12:45:00,0.938,0.938,Cell96
2022-10-10 12:45:01,0.938,0.938,Cell96
2022-10-10 12:45:38,0.823,0.823,Cell96
2022-10-10 12:45:39,0.822,0.822,Cell96
2022-10-10 12:45:40,0.823,0.823,Cell96
2022-10-10 12:45:41,0.825,0.825,Cell96
2022-10-10 12:45:42,0.823,0.823,Cell96
2022-10-10 12:45:43,0.823,0.823,Cell96
2022-10-10 12:45:44,0.823,0.823,Cell96
2022-10-10 12:45:45,0.822,0.822,Cell96
2022-10-10 12:45:46,0.822,0.822,Cell96
2022-10-10 12:45:48,0.82,0.82,Cell96
2022-10-10 12:45:49,0.82,0.82,Cell96
2022-10-10 12:45:50,0.82,0.82,Cell96
2022-10-10 12:45:51,0.82,0.82,Cell96
2022-10-10 12:45:52,0.819,0.819,Cell96
2022-10-10 12:45:53,0.819,0.819,Cell96
2022-10-10 12:45:53,0.819,0.819,Cell96
2022-10-10 12:45:55,0.819,0.819,Cell96
2022-10-10 12:45:56,0.817,0.817,Cell96
2022-10-10 12:45:57,0.817,0.817,Cell96
2022-10-10 12:45:58,0.817,0.817,Cell96
2022-10-10 12:45:59,0.817,0.817,Cell96
2022-10-10 12:46:00,0.817,0.817,Cell96
2022-10-10 12:46:01,0.817,0.817,Cell96
2022-10-10 12:46:02,0.817,0.817,Cell96
2022-10-10 12:46:03,0.817,0.817,Cell96
2022-10-10 12:46:04,0.817,0.817,Cell96
2022-10-10 12:46:05,0.817,0.817,Cell96
2022-10-10 12:46:07,0.817,0.817,Cell96
2022-10-10 12:46:08,0.816,0.816,Cell96
2022-10-10 12:46:09,0.816,0.816,Cell96
2022-10-10 12:46:10,0.814,0.814,Cell96
2022-10-10 12:46:11,0.814,0.814,Cell96
2022-10-10 12:46:13,0.814,0.814,Cell96
2022-10-10 12:46:14,0.815,0.815,Cell96
2022-10-10 12:46:15,0.815,0.815,Cell96
2022-10-10 12:46:16,0.814,0.814,Cell96
2022-10-10 12:46:17,0.81,0.81,Cell96
2022-10-10 12:46:18,0.814,0.814,Cell96
2022-10-10 12:46:19,0.814,0.814,Cell96
2022-10-10 12:46:20,0.814,0.814,Cell96
2022-10-10 12:46:21,0.811,0.811,Cell96
2022-10-10 12:46:22,0.812,0.812,Cell96
2022-10-10 12:46:23,0.812,0.812,Cell96
2022-10-10 12:46:24,0.812,0.812,Cell96
2022-10-10 12:46:25,0.811,0.811,Cell96
2022-10-10 12:46:26,0.811,0.811,Cell96
2022-10-10 12:46:27,0.811,0.811,Cell96
2022-10-10 12:46:28,0.811,0.811,Cell96
2022-10-10 12:46:29,0.81,0.81,Cell96
2022-10-10 12:46:30,0.811,0.811,Cell96
2022-10-10 12:46:31,0.809,0.809,Cell96
2022-10-10 12:46:32,0.809,0.809,Cell96
2022-10-10 12:46:33,0.809,0.809,Cell96
2022-10-10 12:46:34,0.81,0.81,Cell96
2022-10-10 12:46:35,0.812,0.812,Cell96
2022-10-10 12:46:36,0.811,0.811,Cell96
2022-10-10 12:46:37,0.787,0.787,Cell96
2022-10-10 12:46:38,0.765,0.765,Cell96
2022-10-10 12:46:40,0.762,0.762,Cell96
2022-10-10 12:46:41,0.765,0.765,Cell96
2022-10-10 12:46:42,0.765,0.765,Cell96
2022-10-10 12:46:43,0.765,0.765,Cell96
2022-10-10 12:46:44,0.766,0.766,Cell96
2022-10-10 12:46:45,0.766,0.766,Cell96
2022-10-10 12:46:45,0.766,0.766,Cell96
2022-10-10 12:46:47,0.767,0.767,Cell96
2022-10-10 12:46:48,0.767,0.767,Cell96
2022-10-10 12:46:49,0.765,0.765,Cell96
2022-10-10 12:46:50,0.768,0.768,Cell96
2022-10-10 12:46:51,0.766,0.766,Cell96
2022-10-10 12:46:52,0.765,0.765,Cell96
2022-10-10 12:46:53,0.765,0.765,Cell96
2022-10-10 12:46:54,0.765,0.765,Cell96
2022-10-10 12:46:55,0.765,0.765,Cell96
2022-10-10 12:46:56,0.765,0.765,Cell96
2022-10-10 12:46:57,0.765,0.765,Cell96
2022-10-10 12:46:58,0.764,0.764,Cell96
2022-10-10 12:46:59,0.767,0.767,Cell96
2022-10-10 12:47:00,0.767,0.767,Cell96
2022-10-10 12:47:01,0.763,0.763,Cell96
2022-10-10 12:47:03,0.764,0.764,Cell96
2022-10-10 12:47:03,0.764,0.764,Cell96
2022-10-10 12:47:05,0.765,0.765,Cell96
2022-10-10 12:47:06,0.764,0.764,Cell96
2022-10-10 12:47:07,0.764,0.764,Cell96
2022-10-10 12:47:08,0.763,0.763,Cell96
2022-10-10 12:47:09,0.764,0.764,Cell96
2022-10-10 12:47:10,0.762,0.762,Cell96
2022-10-10 12:47:11,0.764,0.764,Cell96
2022-10-10 12:47:12,0.765,0.765,Cell96
2022-10-10 12:47:13,0.764,0.764,Cell96
2022-10-10 12:47:14,0.763,0.763,Cell96
2022-10-10 12:47:15,0.764,0.764,Cell96
2022-10-10 12:47:16,0.763,0.763,Cell96
2022-10-10 12:47:22,0.764,0.764,Cell96
2022-10-10 12:47:32,0.761,0.761,Cell96
2022-10-10 12:47:38,0.753,0.753,Cell96
2022-10-10 12:47:39,0.748,0.748,Cell96
2022-10-10 12:47:41,0.751,0.751,Cell96
2022-10-10 12:47:42,0.751,0.751,Cell96
2022-10-10 12:47:43,0.75,0.75,Cell96
2022-10-10 12:47:44,0.748,0.748,Cell96
2022-10-10 12:47:45,0.751,0.751,Cell96
2022-10-10 12:47:46,0.751,0.751,Cell96
2022-10-10 12:47:47,0.746,0.746,Cell96
