Date_Time,Cell4,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 13:32:16,0.814,0.814,Cell4
2022-10-10 13:32:19,0.812,0.812,Cell4
2022-10-10 13:32:46,0.834,0.834,Cell4
2022-10-10 13:32:58,0.801,0.801,Cell4
2022-10-10 13:33:24,0.626,0.626,Cell4
2022-10-10 13:33:26,0.61,0.61,Cell4
2022-10-10 13:33:42,0.383,0.383,Cell4
2022-10-10 13:33:44,0.344,0.344,Cell4
2022-10-10 13:33:51,0.258,0.258,Cell4
2022-10-10 13:34:02,0.183,0.183,Cell4
2022-10-10 13:34:03,0.175,0.175,Cell4
2022-10-10 13:34:06,0.158,0.158,Cell4
2022-10-10 13:34:11,0.133,0.133,Cell4
2022-10-10 13:34:18,0.111,0.111,Cell4
2022-10-10 13:34:26,0.085,0.085,Cell4
2022-10-10 13:34:42,0.047,0.047,Cell4
2022-10-10 13:34:47,0.041,0.041,Cell4
2022-10-10 13:34:53,0.035,0.035,Cell4
2022-10-10 13:34:57,0.033,0.033,Cell4
2022-10-10 13:35:00,0.03,0.03,Cell4
2022-10-10 13:35:09,0.027,0.027,Cell4
2022-10-10 13:35:39,0.02,0.02,Cell4
2022-10-10 13:35:53,0.018,0.018,Cell4
2022-10-10 13:36:02,0.018,0.018,Cell4
2022-10-10 13:36:14,0.017,0.017,Cell4
2022-10-10 13:36:28,0.016,0.016,Cell4
2022-10-10 13:36:37,0.014,0.014,Cell4
2022-10-10 13:37:19,0.012,0.012,Cell4
2022-10-10 13:37:22,0.012,0.012,Cell4
2022-10-10 13:37:45,0.01,0.01,Cell4
2022-10-10 13:37:52,0.01,0.01,Cell4
2022-10-10 13:38:36,0.009,0.009,Cell4
2022-10-10 13:48:07,0.038,0.038,Cell4
2022-10-10 13:48:24,0.075,0.075,Cell4
2022-10-10 13:48:32,0.072,0.072,Cell4
2022-10-10 13:48:53,0.065,0.065,Cell4
2022-10-10 13:48:58,0.064,0.064,Cell4
2022-10-10 13:49:09,0.061,0.061,Cell4
2022-10-10 13:49:20,0.057,0.057,Cell4
2022-10-10 13:49:21,0.056,0.056,Cell4
2022-10-10 13:49:26,0.053,0.053,Cell4
2022-10-10 13:49:27,0.053,0.053,Cell4
2022-10-10 13:49:28,0.053,0.053,Cell4
2022-10-10 13:49:46,0.044,0.044,Cell4
2022-10-10 13:50:29,0.959,0.959,Cell4
2022-10-10 13:50:31,0.96,0.96,Cell4
2022-10-10 13:50:31,0.96,0.96,Cell4
2022-10-10 13:50:37,0.962,0.962,Cell4
2022-10-10 13:50:54,0.961,0.961,Cell4
2022-10-10 14:03:22,0.733,0.733,Cell4
2022-10-10 14:05:26,0.958,0.958,Cell4
2022-10-10 14:05:41,0.958,0.958,Cell4
2022-10-10 14:06:08,0.93,0.93,Cell4
2022-10-10 14:06:39,0.96,0.96,Cell4
2022-10-10 14:06:46,0.959,0.959,Cell4
2022-10-10 14:06:49,0.957,0.957,Cell4
2022-10-10 14:06:54,0.782,0.782,Cell4
2022-10-10 14:06:57,0.781,0.781,Cell4
2022-10-10 14:07:00,0.779,0.779,Cell4
2022-10-10 14:07:13,0.769,0.769,Cell4
2022-10-10 14:07:14,0.768,0.768,Cell4
2022-10-10 14:07:20,0.76,0.76,Cell4
2022-10-10 14:07:21,0.757,0.757,Cell4
2022-10-10 14:07:23,0.757,0.757,Cell4
2022-10-10 14:07:49,0.721,0.721,Cell4
2022-10-10 14:11:58,0.74,0.74,Cell4
2022-10-10 14:40:41,0.958,0.958,Cell4
2022-10-10 14:40:42,0.958,0.958,Cell4
2022-10-10 14:40:49,0.958,0.958,Cell4
2022-10-10 14:40:51,0.959,0.959,Cell4
2022-10-10 14:40:56,0.958,0.958,Cell4
2022-10-10 14:41:04,0.958,0.958,Cell4
2022-10-10 14:41:11,0.958,0.958,Cell4
2022-10-10 14:41:12,0.958,0.958,Cell4
2022-10-10 14:41:14,0.957,0.957,Cell4
2022-10-10 14:41:15,0.957,0.957,Cell4
2022-10-10 14:41:16,0.957,0.957,Cell4
2022-10-10 14:41:20,0.954,0.954,Cell4
2022-10-10 14:41:27,0.941,0.941,Cell4
2022-10-10 14:41:31,0.939,0.939,Cell4
2022-10-10 14:41:54,0.92,0.92,Cell4
2022-10-10 14:41:56,0.919,0.919,Cell4
2022-10-10 14:42:11,0.957,0.957,Cell4
2022-10-10 14:42:13,0.958,0.958,Cell4
2022-10-10 14:42:16,0.958,0.958,Cell4
2022-10-10 14:42:17,0.958,0.958,Cell4
2022-10-10 14:42:23,0.958,0.958,Cell4
2022-10-10 14:43:04,0.792,0.792,Cell4
2022-10-10 14:43:22,0.791,0.791,Cell4
2022-10-10 14:43:44,0.951,0.951,Cell4
2022-10-10 14:43:50,0.947,0.947,Cell4
2022-10-10 14:44:07,0.941,0.941,Cell4
2022-10-10 14:44:15,0.94,0.94,Cell4
2022-10-10 14:44:17,0.94,0.94,Cell4
2022-10-10 14:44:18,0.941,0.941,Cell4
2022-10-10 14:44:23,0.936,0.936,Cell4
2022-10-10 14:44:28,0.935,0.935,Cell4
2022-10-10 14:44:29,0.935,0.935,Cell4
2022-10-10 14:44:30,0.933,0.933,Cell4
2022-10-10 14:44:32,0.933,0.933,Cell4
2022-10-10 14:44:35,0.93,0.93,Cell4
2022-10-10 14:44:36,0.93,0.93,Cell4
2022-10-10 14:44:37,0.929,0.929,Cell4
2022-10-10 14:44:39,0.928,0.928,Cell4
2022-10-10 14:44:40,0.929,0.929,Cell4
2022-10-10 14:44:41,0.925,0.925,Cell4
2022-10-10 14:44:54,0.917,0.917,Cell4
2022-10-10 14:44:58,0.912,0.912,Cell4
2022-10-10 14:45:02,0.906,0.906,Cell4
2022-10-10 14:45:03,0.906,0.906,Cell4
2022-10-10 14:45:04,0.906,0.906,Cell4
