Date_Time,Cell35,Min_Cell_Voltage,Min_Cell_Index
2022-10-10 12:19:11,-0.001,-0.001,Cell35
2022-10-10 12:19:12,0.0,0.0,Cell35
2022-10-10 12:19:13,0.0,0.0,Cell35
2022-10-10 12:19:14,-0.001,-0.001,Cell35
2022-10-10 12:19:15,-0.002,-0.002,Cell35
2022-10-10 12:19:16,0.001,0.001,Cell35
2022-10-10 12:19:17,-0.002,-0.002,Cell35
2022-10-10 12:19:18,-0.002,-0.002,Cell35
2022-10-10 12:19:19,-0.002,-0.002,Cell35
2022-10-10 12:19:21,-0.003,-0.003,Cell35
2022-10-10 12:19:22,0.0,0.0,Cell35
2022-10-10 12:19:24,-0.001,-0.001,Cell35
2022-10-10 12:19:25,-0.003,-0.003,Cell35
2022-10-10 12:19:26,-0.004,-0.004,Cell35
2022-10-10 12:19:27,-0.002,-0.002,Cell35
2022-10-10 12:19:28,-0.002,-0.002,Cell35
2022-10-10 12:19:29,-0.002,-0.002,Cell35
2022-10-10 12:19:30,0.0,0.0,Cell35
2022-10-10 12:19:31,-0.003,-0.003,Cell35
2022-10-10 12:19:32,-0.003,-0.003,Cell35
2022-10-10 12:19:33,-0.004,-0.004,Cell35
2022-10-10 12:19:34,-0.004,-0.004,Cell35
2022-10-10 12:19:35,-0.001,-0.001,Cell35
2022-10-10 12:19:36,-0.003,-0.003,Cell35
2022-10-10 12:19:37,-0.004,-0.004,Cell35
2022-10-10 12:19:38,-0.004,-0.004,Cell35
2022-10-10 12:19:39,-0.004,-0.004,Cell35
2022-10-10 12:19:40,-0.002,-0.002,Cell35
2022-10-10 12:19:41,-0.003,-0.003,Cell35
2022-10-10 12:19:42,-0.003,-0.003,Cell35
2022-10-10 12:19:43,-0.003,-0.003,Cell35
2022-10-10 12:19:44,-0.003,-0.003,Cell35
2022-10-10 12:19:45,-0.004,-0.004,Cell35
2022-10-10 12:19:46,-0.004,-0.004,Cell35
2022-10-10 12:19:47,-0.003,-0.003,Cell35
2022-10-10 12:19:48,-0.003,-0.003,Cell35
2022-10-10 12:19:49,-0.004,-0.004,Cell35
2022-10-10 12:19:50,-0.004,-0.004,Cell35
2022-10-10 12:19:51,-0.003,-0.003,Cell35
2022-10-10 12:19:52,-0.003,-0.003,Cell35
2022-10-10 12:19:53,-0.006,-0.006,Cell35
2022-10-10 12:19:54,-0.004,-0.004,Cell35
2022-10-10 12:19:55,-0.003,-0.003,Cell35
2022-10-10 12:19:56,-0.004,-0.004,Cell35
2022-10-10 12:19:57,-0.003,-0.003,Cell35
2022-10-10 12:19:58,-0.004,-0.004,Cell35
2022-10-10 12:19:59,-0.002,-0.002,Cell35
2022-10-10 12:20:00,-0.003,-0.003,Cell35
2022-10-10 12:20:01,-0.003,-0.003,Cell35
2022-10-10 12:20:02,-0.004,-0.004,Cell35
2022-10-10 12:20:03,-0.005,-0.005,Cell35
2022-10-10 12:20:04,-0.006,-0.006,Cell35
2022-10-10 12:20:05,-0.004,-0.004,Cell35
2022-10-10 12:20:06,-0.004,-0.004,Cell35
2022-10-10 12:20:07,-0.007,-0.007,Cell35
2022-10-10 12:20:08,-0.005,-0.005,Cell35
2022-10-10 12:20:09,-0.004,-0.004,Cell35
2022-10-10 12:20:10,-0.004,-0.004,Cell35
2022-10-10 12:20:11,-0.004,-0.004,Cell35
2022-10-10 12:20:12,-0.004,-0.004,Cell35
2022-10-10 12:20:13,-0.004,-0.004,Cell35
2022-10-10 12:20:14,-0.004,-0.004,Cell35
2022-10-10 12:20:15,-0.006,-0.006,Cell35
2022-10-10 12:20:16,-0.006,-0.006,Cell35
2022-10-10 12:20:17,-0.004,-0.004,Cell35
2022-10-10 12:20:19,-0.005,-0.005,Cell35
2022-10-10 12:20:20,-0.006,-0.006,Cell35
2022-10-10 12:20:21,-0.006,-0.006,Cell35
2022-10-10 12:20:22,-0.006,-0.006,Cell35
2022-10-10 12:20:23,-0.006,-0.006,Cell35
2022-10-10 12:20:24,-0.005,-0.005,Cell35
2022-10-10 12:20:25,-0.004,-0.004,Cell35
2022-10-10 12:20:26,-0.006,-0.006,Cell35
2022-10-10 12:20:27,-0.005,-0.005,Cell35
2022-10-10 12:20:28,-0.006,-0.006,Cell35
2022-10-10 12:20:29,-0.006,-0.006,Cell35
2022-10-10 12:20:30,-0.006,-0.006,Cell35
2022-10-10 12:20:31,-0.006,-0.006,Cell35
2022-10-10 12:20:32,-0.004,-0.004,Cell35
2022-10-10 12:20:33,-0.004,-0.004,Cell35
2022-10-10 12:20:34,-0.005,-0.005,Cell35
2022-10-10 12:20:35,-0.004,-0.004,Cell35
2022-10-10 12:20:37,-0.005,-0.005,Cell35
2022-10-10 12:20:38,-0.004,-0.004,Cell35
2022-10-10 12:20:39,-0.005,-0.005,Cell35
2022-10-10 12:20:40,-0.006,-0.006,Cell35
2022-10-10 12:20:41,-0.003,-0.003,Cell35
2022-10-10 12:20:42,-0.005,-0.005,Cell35
2022-10-10 12:20:43,-0.003,-0.003,Cell35
2022-10-10 12:20:44,-0.003,-0.003,Cell35
2022-10-10 12:20:45,-0.005,-0.005,Cell35
2022-10-10 12:31:06,0.019,0.019,Cell35
2022-10-10 12:44:43,0.039,0.039,Cell35
2022-10-10 13:03:51,0.015,0.015,Cell35
2022-10-10 13:16:28,0.059,0.059,Cell35
2022-10-10 13:16:51,0.049,0.049,Cell35
2022-10-10 13:17:13,0.038,0.038,Cell35
2022-10-10 13:17:24,0.032,0.032,Cell35
2022-10-10 13:37:17,0.012,0.012,Cell35
2022-10-10 13:49:07,0.061,0.061,Cell35
2022-10-10 13:49:15,0.058,0.058,Cell35
2022-10-10 13:49:53,0.038,0.038,Cell35
2022-10-10 14:03:16,0.646,0.646,Cell35
2022-10-10 14:03:18,0.657,0.657,Cell35
2022-10-10 14:07:42,0.725,0.725,Cell35
2022-10-10 14:11:55,0.744,0.744,Cell35
2022-10-10 14:12:12,0.736,0.736,Cell35
2022-10-10 14:12:13,0.736,0.736,Cell35
2022-10-10 14:12:16,0.736,0.736,Cell35
2022-10-10 14:12:29,0.736,0.736,Cell35
2022-10-10 14:12:36,0.735,0.735,Cell35
2022-10-10 14:14:15,0.728,0.728,Cell35
2022-10-10 14:19:16,0.712,0.712,Cell35
2022-10-10 14:19:30,0.709,0.709,Cell35
